SW2,ElevRaw,waterStage,flowm3s
2023-01-22 13:00:00,145.82334452175894,149.22334452175895,19.32084506357043
2023-01-22 14:00:00,145.82802243336153,149.22802243336153,19.525364151313774
2023-01-22 15:00:00,145.80297437442994,149.20297437442994,18.700826857675352
2023-01-22 16:00:00,145.7979303109651,149.19793031096512,18.488335513334487
2023-01-22 17:00:00,145.80180645149431,149.20180645149432,18.651537818055367
2023-01-22 18:00:00,145.79718458975694,149.19718458975694,18.457004427111485
2023-01-22 19:00:00,145.80101466908795,149.20101466908795,18.61815289977539
2023-01-22 20:00:00,145.78257471441995,149.18257471441996,17.847552995631542
2023-01-22 21:00:00,145.78276872121975,149.18276872121976,17.85559132464541
2023-01-22 22:00:00,145.78837083228316,149.18837083228317,18.088340525229874
2023-01-22 23:00:00,145.77190279601754,149.17190279601755,17.407656943606042
2023-01-23 00:00:00,145.76391489574794,149.16391489574795,17.08133059845847
2023-01-23 01:00:00,145.75679303401057,149.15679303401058,16.79251183269435
2023-01-23 02:00:00,145.75133521307197,149.15133521307197,16.572538468740603
2023-01-23 03:00:00,145.7547812742702,149.1547812742702,16.711291615286726
2023-01-23 04:00:00,145.7447735099966,149.1447735099966,16.309643788259386
2023-01-23 05:00:00,145.73854165959222,149.13854165959222,16.061556520677023
2023-01-23 06:00:00,145.74185786811944,149.14185786811944,16.193379981455607
2023-01-23 07:00:00,145.72749616504404,149.12749616504405,15.625666169089532
2023-01-23 08:00:00,145.72586642570306,149.12586642570307,15.56176698687483
2023-01-23 09:00:00,145.73049250956728,149.1304925095673,15.743426721474203
2023-01-23 10:00:00,145.7176988427575,149.1176988427575,15.243146091724089
2023-01-23 11:00:00,145.71666510794972,149.11666510794973,15.203012055792046
2023-01-23 12:00:00,145.7152870830171,149.1152870830171,15.149578548044556
2023-01-23 13:00:00,145.71110506261772,149.11110506261772,14.98789070112319
2023-01-23 14:00:00,145.7033950739507,149.1033950739507,14.691667182414072
2023-01-23 15:00:00,145.7015950739507,149.1015950739507,14.622858867633635
2023-01-23 16:00:00,145.69787121447993,149.09787121447994,14.480927916975563
2023-01-23 17:00:00,145.69326955673654,149.09326955673654,14.306325133936731
2023-01-23 18:00:00,145.69250551593774,149.09250551593775,14.277418879732027
2023-01-23 19:00:00,145.68559963606754,149.08559963606754,14.017235002562945
2023-01-23 20:00:00,145.68756167913295,149.08756167913296,14.090956714128366
2023-01-23 21:00:00,145.68105579926277,149.08105579926277,13.847114835611098
2023-01-23 22:00:00,145.6645360485888,149.0645360485888,13.342148159178118
2023-01-23 23:00:00,145.67375791032617,149.07375791032618,13.67961931111886
2023-01-24 00:00:00,145.66798388086036,149.06798388086037,13.467920554775677
2023-01-24 01:00:00,145.65667577659676,149.05667577659676,13.057207170542721
2023-01-24 02:00:00,145.65949375619735,149.05949375619736,13.159074295434156
2023-01-24 03:00:00,145.65405591259278,149.0540559125928,12.962789882921339
2023-01-24 04:00:00,145.6488540281894,149.0488540281894,12.776143806241905
2023-01-24 05:00:00,145.6450360485888,149.0450360485888,12.639852426341877
2023-01-24 06:00:00,145.6378982049842,149.0378982049842,12.386644507979776
2023-01-24 07:00:00,145.63874426618239,149.0387442661824,12.416549005118542
2023-01-24 08:00:00,145.6296963205808,149.0296963205808,12.09826412887017
2023-01-24 09:00:00,145.63693638857882,149.03693638857882,12.352684137889657
2023-01-24 10:00:00,145.6265764565768,149.0265764565768,11.989294003335454
2023-01-24 11:00:00,145.6249884429772,149.02498844297722,11.933981978400254
2023-01-24 12:00:00,145.6236440395224,149.0236440395224,11.88723636308002
2023-01-24 13:00:00,145.62823970406555,149.02823970406556,12.04733782387716
2023-01-24 14:00:00,145.62214170179897,149.02214170179897,11.83508749640526
2023-01-24 15:00:00,145.61586755900314,149.01586755900314,11.618308769975794
2023-01-24 16:00:00,145.61215734367613,149.01215734367614,11.49088386117709
2023-01-24 17:00:00,145.60690740034113,149.00690740034113,11.311555317163787
